subpopulation,value_population,treatment,value,outcome,ate,ate_p,iscore,size,size_protected,size_treated,support,ni_score1,ni_score2,ni_score3,p_v1,p_v2,utility,std,kl,emd,diff_means
With a disability,yes,Race/Ethnicity,Black or African American,Total person's income,-10907.463914202759,-1808.724284923639,9098.73962927912,33478,15303,3610,0.08876574307304785,0.5974250397944703,0.36551204880980614,0.5590776810845537,[6.0128595e-35],[0.04597537],0.04962694579702688,50246.66224534832,673375155.9882246,8654.195517218846,8653.220544991178
With a disability,no,When last worked,Within past year,Total person's income,33921.815136002784,28892.553029213446,5029.262106789338,343672,168791,309833,0.9112342569269521,0.3952415825392176,0.2223378513385248,0.3640488899650933,[0.],[0.],0.3317338197324236,64536.09246060846,10276993413.998678,10933.483740246815,10932.389629778838
With a disability,no,When last worked,1-5 yrs ago,Total person's income,-33921.81513600276,-28892.55302921344,5029.262106789323,343672,168791,33839,0.9112342569269521,0.3952415825392167,0.22233785133852424,0.36404888996509244,[0.],[0.],0.3317338197324228,64536.09246060846,10276993413.998678,10933.483740246815,10932.389629778838
With a disability,yes,When last worked,Within past year,Total person's income,22592.0529880479,18365.46607451774,4226.586913530162,33478,15303,23282,0.08876574307304785,0.3446977447263404,0.19049258479390097,0.3164071739868427,[0.],[1.08048764e-182],0.02808611791258523,50246.66224534832,691132272.3305806,8748.807423381037,8748.807423381033
With a disability,yes,When last worked,1-5 yrs ago,Total person's income,-22592.05298804788,-18365.466074517768,4226.586913530111,33478,15303,10196,0.08876574307304785,0.3446977447263371,0.19049258479389897,0.3164071739868395,[0.],[1.08048764e-182],0.028086117912584942,50246.66224534832,691132272.3305806,8748.807423381037,8748.807423381033
Race/Ethnicity,White,Age,,Total person's income,,,,295100,142442,0,0.7824473021344293,,,,,,,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,75-84,Total person's income,4319.5213061713,,,295100,142442,6580,0.7824473021344293,,,,,,,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,25-34,Total person's income,-13583.784948272878,-6485.7925065316595,7097.9924417412185,295100,142442,52144,0.7824473021344293,0.5082570921941285,0.2987561709320563,0.4720846445404031,[0.],[6.69226418e-81],0.3693813564997294,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,45-54,Total person's income,17664.728778995595,12232.195809426368,5432.532969569227,295100,142442,55398,0.7824473021344293,0.41914452019707205,0.23786124635803485,0.3867164981068275,[0.],[1.86067714e-298],0.3025852806345613,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,55-64,Total person's income,14058.790840981565,9121.607599800001,4937.183241181563,295100,142442,61551,0.7824473021344293,0.38964731949061715,0.21874928447432263,0.3587568031193007,[0.],[2.4392016e-181],0.2807082927230694,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,85-94,Total person's income,,,,295100,142442,958,0.7824473021344293,,,,,,,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,35-44,Total person's income,8723.366390995383,7608.528398819544,1114.8379921758387,295100,142442,50283,0.7824473021344293,0.10549411701893974,0.05421678859208956,0.09546603099945872,[1.99755748e-162],[1.38590285e-106],0.07469713840100826,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,17-24,Total person's income,-44688.91168341611,-32876.79835453054,11812.11332888557,295100,142442,35555,0.7824473021344293,0.6930932528926392,0.44600835104907877,0.6546131547679213,[0.],[0.],0.5122002968898676,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,65-74,Total person's income,7247.981917125282,3101.938317656168,4146.043599469114,295100,142442,30771,0.7824473021344293,0.3393984105426068,0.1872259911528954,0.3114338754459124,[4.2646805e-75],[7.29779256e-13],0.243680595635924,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,White,Age,0-16,Total person's income,-50746.88200107632,-38533.37659100574,12213.505410070582,295100,142442,1817,0.7824473021344293,0.7051682843999478,0.45701591588698276,0.6668676721169196,[4.05322672e-237],[1.34812653e-124],0.5217888109285509,65643.40210019889,9146408377.323542,12476.447817357239,12475.397396835207
Race/Ethnicity,Asian,Age,,Total person's income,,,,21307,10787,0,0.05649476335675461,,,,,,,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,75-84,Total person's income,,,,21307,10787,185,0.05649476335675461,,,,,,,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,25-34,Total person's income,-11963.875259081753,-5619.449182657889,6344.426076423864,21307,10787,4621,0.05649476335675461,0.46976904735408553,0.2718304094196775,0.43503887012185627,[2.95555976e-21],[0.00011426],0.024577418018524172,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,45-54,Total person's income,21002.03036886169,12224.100692158187,8777.929676703505,21307,10787,4475,0.05649476335675461,0.5843006380768971,0.3552524820341666,0.5461614091435505,[7.61568022e-61],[7.91686928e-17],0.030855259564156516,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,55-64,Total person's income,,,,21307,10787,3467,0.05649476335675461,,,,,,,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,85-94,Total person's income,,,,21307,10787,25,0.05649476335675461,,,,,,,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,35-44,Total person's income,25377.656272612963,20088.370448160604,5289.2858244523595,21307,10787,4646,0.05649476335675461,0.4107640506633291,0.232382940955146,0.3787587114974442,[1.20403379e-90],[2.76930057e-44],0.021397883775357403,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,17-24,Total person's income,-53502.61086994129,-41368.288393439885,12134.322476501402,21307,10787,2415,0.05649476335675461,0.7028244530592185,0.4548619010371946,0.6644851371263826,[6.33758373e-238],[2.43013929e-102],0.03753993057603562,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,65-74,Total person's income,-3483.7328206340753,,,21307,10787,1406,0.05649476335675461,,,,,,,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Asian,Age,0-16,Total person's income,-60015.307354473174,-48574.05557921893,11441.25177525424,21307,10787,67,0.05649476335675461,0.681497570968166,0.4356398055923557,0.6428904422302744,[1.14683907e-10],[1.65734629e-06],0.03631994339811867,76119.78243751425,813226780.1637803,11262.747751923613,11260.44868823584
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,,Total person's income,,,,633,288,0,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,75-84,Total person's income,,,,633,288,1,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,25-34,Total person's income,-10213.527265745066,,,633,288,168,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,45-54,Total person's income,20870.181277056356,17859.61769115443,3010.563585901924,633,288,105,0.0016783773034601617,0.25996393581786814,0.139746511671047,0.23734592301090285,[3.40450645e-06],[0.00023117],0.0003983560102503023,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,55-64,Total person's income,,,,633,288,100,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,85-94,Total person's income,,,,633,288,0,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,35-44,Total person's income,,,,633,288,142,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,17-24,Total person's income,-29899.973474801074,-24688.251467408114,5211.72200739296,633,288,87,0.0016783773034601617,0.4061759411633732,0.22940019540839052,0.3744068133189036,[5.62342592e-10],[1.27891158e-05],0.0006283958977352936,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,65-74,Total person's income,21593.97122630731,,,633,288,29,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Age,0-16,Total person's income,,,,633,288,1,0.0016783773034601617,,,,,,,42326.973282755665,11995731.683398198,6492.847222222217,6295.625
Race/Ethnicity,American Indian or Alaska Native,Age,,Total person's income,,,,3404,1720,0,0.00902558663661673,,,,,,,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,75-84,Total person's income,,,,3404,1720,40,0.00902558663661673,,,,,,,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,25-34,Total person's income,-8686.96242344251,-6234.285947712411,2452.676475730099,3404,1720,733,0.00902558663661673,0.2175049226960698,0.11541248182899944,0.1980755542243674,[3.14419551e-08],[0.0005321],0.001787748075247903,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,45-54,Total person's income,9599.827371947642,7733.882640430362,1865.9447315172802,3404,1720,678,0.00902558663661673,0.17021983369928972,0.08907729949204235,0.15459123737268854,[2.7971733e-09],[1.36667292e-05],0.0013952766061689826,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,55-64,Total person's income,11432.040931039894,10728.365282970146,703.6756480697477,3404,1720,553,0.00902558663661673,0.06794883227119142,0.03457202872052201,0.0613670852592918,[6.1425973e-11],[6.11197273e-08],0.0005538739446443836,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,85-94,Total person's income,,,,3404,1720,4,0.00902558663661673,,,,,,,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,35-44,Total person's income,4212.180010834887,,,3404,1720,667,0.00902558663661673,,,,,,,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,17-24,Total person's income,-23627.300389752316,-20134.413028388593,3492.8873613637224,3404,1720,469,0.00902558663661673,0.29481051281612947,0.1602443884177549,0.26974381096514277,[3.49072157e-37],[3.45849079e-21],0.002434596135557062,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,65-74,Total person's income,12675.330998566944,7128.161140169836,5547.169858397108,3404,1720,225,0.00902558663661673,0.4257652452317099,0.24221721135388008,0.3930114110879316,[1.07430511e-06],[0.01431491],0.0035471585399531195,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,American Indian or Alaska Native,Age,0-16,Total person's income,-30270.585591315652,-25967.100796448485,4303.484794867167,3404,1720,35,0.00902558663661673,0.34971755485845857,0.1935990791538359,0.32112185606211907,[2.2570905e-06],[0.00030645],0.002898313132799823,37722.617612471,45652597.45367857,4066.680232558135,3236.238372093023
Race/Ethnicity,Black or African American,Age,,Total person's income,,,,33746,17893,0,0.08947633567546069,,,,,,,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,75-84,Total person's income,3678.5843530214916,,,33746,17893,463,0.08947633567546069,,,,,,,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,25-34,Total person's income,-8775.249923888092,-6628.8847901414265,2146.3651337466654,33746,17893,6677,0.08947633567546069,0.19316533950878878,0.10176024331406308,0.17566053517699587,[7.09111514e-54],[9.3740198e-22],0.015717461010427952,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,45-54,Total person's income,12099.254406256921,11731.156502848451,368.0979034084703,33746,17893,6512,0.08947633567546069,0.03614054670783884,0.018236559403355557,0.032586062290645645,[3.44877273e-99],[1.48531141e-64],0.002915681447859281,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,55-64,Total person's income,10915.126153597434,8237.690224295904,2677.4359293015295,33746,17893,6009,0.08947633567546069,0.23489606598785862,0.12529780267102253,0.21413419575109416,[3.39085858e-76],[5.26567971e-32],0.019159943178619708,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,85-94,Total person's income,,-9747.033263895533,,33746,17893,69,0.08947633567546069,,,,,,,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,35-44,Total person's income,6688.523761484314,6392.746798177788,295.77696330652543,33746,17893,6330,0.08947633567546069,0.029144557194772713,0.014680030241329467,0.02626873954145159,[8.97828401e-31],[9.57947964e-20],0.0023504305569821697,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,17-24,Total person's income,-28917.7604094535,-26589.069118148167,2328.6912913053347,33746,17893,5015,0.08947633567546069,0.2077427498647917,0.10991166161149579,0.18907703432660794,[0.],[1.83519944e-264],0.016917920191928174,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,65-74,Total person's income,9636.443693627487,6863.3405365428625,2773.1031570846244,33746,17893,2503,0.08947633567546069,0.24218070261284386,0.1294718284930947,0.2208714941512685,[6.88643623e-29],[1.86491249e-11],0.01976277195181945,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,Black or African American,Age,0-16,Total person's income,-32201.28072540764,-30023.814660298838,2177.4660651088016,33746,17893,166,0.08947633567546069,0.19567077236415786,0.10315596247962822,0.17796470415185006,[2.55144917e-23],[4.15972597e-14],0.01592362960707499,41628.075927109494,583688972.7327695,2317.913038618456,1963.9663555580337
Race/Ethnicity,White,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,-8125.545890936803,,,295100,142442,1097,0.7824473021344293,,,,,,,65643.40210019889,9103438508.250101,12215.377058732676,12214.748788980782
Race/Ethnicity,White,Citizenship status,Born in the U.S.,Total person's income,2041.975331252972,3134.3940809392734,1092.4187496863015,295100,142442,267388,0.7824473021344293,0.10348645291454717,0.053156006997217675,0.09363908149701783,[8.25173542e-07],[6.08014561e-12],0.07326764669168755,65643.40210019889,9103438508.250101,12215.377058732676,12214.748788980782
Race/Ethnicity,White,Citizenship status,U.S. citizen by naturalization,Total person's income,6602.82316839906,2780.7884523984467,3822.034716000613,295100,142442,12678,0.7824473021344293,0.3176438010281939,0.17395145483343044,0.29105910827692083,[1.5544012e-28],[1.24887044e-05],0.22773841403292944,65643.40210019889,9103438508.250101,12215.377058732676,12214.748788980782
Race/Ethnicity,White,Citizenship status,Born abroad of American parent(s),Total person's income,7275.334344122748,4706.945809664438,2568.3885344583105,295100,142442,2802,0.7824473021344293,0.22650715056976456,0.12051557749427111,0.20638352873231536,[5.25299585e-09],[0.00049591],0.16148423526158362,65643.40210019889,9103438508.250101,12215.377058732676,12214.748788980782
Race/Ethnicity,White,Citizenship status,Not a citizen of the U.S.,Total person's income,-13317.866617116168,-13199.176001475189,118.69061564097865,295100,142442,11135,0.7824473021344293,0.011798902102876041,0.005916956236993176,0.010625303798259655,[5.47295678e-98],[8.70047093e-73],0.008313740291306972,65643.40210019889,9103438508.250101,12215.377058732676,12214.748788980782
Race/Ethnicity,Asian,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,,,,21307,10787,33,0.05649476335675461,,,,,,,76119.78243751425,792410540.0621935,10562.977658292391,10559.738574209696
Race/Ethnicity,Asian,Citizenship status,Born in the U.S.,Total person's income,-7817.10692409231,,,21307,10787,4919,0.05649476335675461,,,,,,,76119.78243751425,792410540.0621935,10562.977658292391,10559.738574209696
Race/Ethnicity,Asian,Citizenship status,U.S. citizen by naturalization,Total person's income,12706.599672802018,9379.351744223466,3327.247928578552,21307,10787,10432,0.05649476335675461,0.2830325184213842,0.15326067672593835,0.2587759321048909,[3.06351728e-34],[5.60238813e-15],0.014619485046689409,76119.78243751425,792410540.0621935,10562.977658292391,10559.738574209696
Race/Ethnicity,Asian,Citizenship status,Born abroad of American parent(s),Total person's income,-9834.821538187927,,,21307,10787,337,0.05649476335675461,,,,,,,76119.78243751425,792410540.0621935,10562.977658292391,10559.738574209696
Race/Ethnicity,Asian,Citizenship status,Not a citizen of the U.S.,Total person's income,-8354.934693886215,-13066.970229694263,4712.035535808049,21307,10787,5586,0.05649476335675461,0.37574950294607723,0.20990475444164147,0.3456305627301447,[1.78634421e-12],[3.75322061e-21],0.019526316850301453,76119.78243751425,792410540.0621935,10562.977658292391,10559.738574209696
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,15029.032747119425,,,633,288,51,0.0016783773034601617,,,,,,,42326.973282755665,10387307.206844771,6226.5625,6226.5625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Citizenship status,Born in the U.S.,Total person's income,,,,633,288,389,0.0016783773034601617,,,,,,,42326.973282755665,10387307.206844771,6226.5625,6226.5625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Citizenship status,U.S. citizen by naturalization,Total person's income,,,,633,288,70,0.0016783773034601617,,,,,,,42326.973282755665,10387307.206844771,6226.5625,6226.5625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Citizenship status,Born abroad of American parent(s),Total person's income,,,,633,288,17,0.0016783773034601617,,,,,,,42326.973282755665,10387307.206844771,6226.5625,6226.5625
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Citizenship status,Not a citizen of the U.S.,Total person's income,-17186.952848089993,-10015.432098765425,7171.520749324569,633,288,106,0.0016783773034601617,0.5118595342681693,0.3013295013156555,0.47556661581516546,[0.0001286],[0.06386013],0.0007981802142675321,42326.973282755665,10387307.206844771,6226.5625,6226.5625
Race/Ethnicity,American Indian or Alaska Native,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,,,,3404,1720,7,0.00902558663661673,,,,,,,37722.617612471,51547283.26801208,4997.133720930235,4614.633720930233
Race/Ethnicity,American Indian or Alaska Native,Citizenship status,Born in the U.S.,Total person's income,,,,3404,1720,3163,0.00902558663661673,,,,,,,37722.617612471,51547283.26801208,4997.133720930235,4614.633720930233
Race/Ethnicity,American Indian or Alaska Native,Citizenship status,U.S. citizen by naturalization,Total person's income,,,,3404,1720,86,0.00902558663661673,,,,,,,37722.617612471,51547283.26801208,4997.133720930235,4614.633720930233
Race/Ethnicity,American Indian or Alaska Native,Citizenship status,Born abroad of American parent(s),Total person's income,,,,3404,1720,25,0.00902558663661673,,,,,,,37722.617612471,51547283.26801208,4997.133720930235,4614.633720930233
Race/Ethnicity,American Indian or Alaska Native,Citizenship status,Not a citizen of the U.S.,Total person's income,-5892.356861258217,-8468.826419456636,2576.4695581984197,3404,1720,123,0.00902558663661673,0.22713195948888265,0.12087086243765222,0.20696050990898296,[0.08903379],[0.043925],0.001867940012541901,37722.617612471,51547283.26801208,4997.133720930235,4614.633720930233
Race/Ethnicity,Black or African American,Citizenship status,"Born in Puerto Rico, Guam, the U.S. Virgin Islands, or the Northern Marianas",Total person's income,,,,33746,17893,117,0.08947633567546069,,,,,,,41628.075927109494,623919789.9099851,2884.0307941653145,2650.9008550829894
Race/Ethnicity,Black or African American,Citizenship status,Born in the U.S.,Total person's income,-5737.548634487968,-3397.453049749558,2340.0955847384103,33746,17893,29045,0.08947633567546069,0.20864574827948112,0.11041905836482813,0.18990892764227452,[1.75755796e-18],[1.82883515e-05],0.01699235495748693,41628.075927109494,623919789.9099851,2884.0307941653145,2650.9008550829894
Race/Ethnicity,Black or African American,Citizenship status,U.S. citizen by naturalization,Total person's income,11553.977222557027,8750.535231680195,2803.4419908768323,33746,17893,2777,0.08947633567546069,0.24447635385371758,0.13079136788324375,0.22299599887825672,[1.00079933e-44],[3.69916353e-19],0.019952864849915555,41628.075927109494,623919789.9099851,2884.0307941653145,2650.9008550829894
Race/Ethnicity,Black or African American,Citizenship status,Born abroad of American parent(s),Total person's income,,,,33746,17893,312,0.08947633567546069,,,,,,,41628.075927109494,623919789.9099851,2884.0307941653145,2650.9008550829894
Race/Ethnicity,Black or African American,Citizenship status,Not a citizen of the U.S.,Total person's income,-5114.954972125543,-7324.257196793762,2209.3022246682194,33746,17893,1495,0.08947633567546069,0.19822737594576012,0.10458243034088288,0.1803166732636856,[3.40003696e-06],[1.19715528e-07],0.0161340751848239,41628.075927109494,623919789.9099851,2884.0307941653145,2650.9008550829894
Race/Ethnicity,White,Marital status,Never Married,Total person's income,-31489.071203100055,-17751.41891145228,13737.652291647773,295100,142442,80747,0.7824473021344293,0.7468480124099224,0.4968578852947435,0.7095688413754886,[0.],[0.],0.5552002256129038,65643.40210019889,8994813173.570364,12071.79185212227,12070.256686932225
Race/Ethnicity,White,Marital status,Divorced,Total person's income,-1295.6362862463502,7169.598485145347,8465.234771391697,295100,142442,33498,0.7824473021344293,0.5710965643599348,0.3450928037957858,0.5332078192338656,[0.00067076],[3.66266766e-78],0.41720701963652057,65643.40210019889,8994813173.570364,12071.79185212227,12070.256686932225
Race/Ethnicity,White,Marital status,Separated,Total person's income,-13646.32079868942,-8498.495115343263,5147.825683346156,295100,142442,4256,0.7824473021344293,0.4023694757075057,0.22693433377720462,0.37079886976900045,[2.48249191e-41],[3.92130838e-17],0.29013057528525,65643.40210019889,8994813173.570364,12071.79185212227,12070.256686932225
Race/Ethnicity,White,Marital status,Widowed,Total person's income,-3667.81053535355,4402.982738484789,8070.793273838339,295100,142442,7888,0.7824473021344293,0.5538407497636632,0.3320484671502454,0.5163391759330435,[9.79107548e-07],[2.8331347e-11],0.40400819519512426,65643.40210019889,8994813173.570364,12071.79185212227,12070.256686932225
Race/Ethnicity,White,Marital status,Married,Total person's income,27274.474046633608,10241.767740524985,17032.706306108623,295100,142442,168711,0.7824473021344293,0.8179129902524154,0.573283455034159,0.7841007828710664,[0.],[0.],0.6135175421589598,65643.40210019889,8994813173.570364,12071.79185212227,12070.256686932225
Race/Ethnicity,Asian,Marital status,Never Married,Total person's income,-33083.4923502475,-19520.734861339144,13562.757488908355,21307,10787,6085,0.05649476335675461,0.7423815717030458,0.4924387442909435,0.7049611315906594,[4.14498641e-184],[2.44126111e-46],0.03982661230492425,76119.78243751425,815686912.2791634,12050.492259200893,12049.324186520811
Race/Ethnicity,Asian,Marital status,Divorced,Total person's income,,,,21307,10787,1144,0.05649476335675461,,,,,,,76119.78243751425,815686912.2791634,12050.492259200893,12049.324186520811
Race/Ethnicity,Asian,Marital status,Separated,Total person's income,-16979.02532995923,,,21307,10787,218,0.05649476335675461,,,,,,,76119.78243751425,815686912.2791634,12050.492259200893,12049.324186520811
Race/Ethnicity,Asian,Marital status,Widowed,Total person's income,-18326.39734618026,-10451.662306624254,7874.735039556006,21307,10787,381,0.05649476335675461,0.5450071179299321,0.32546839801973104,0.5077291242671715,[3.19136404e-06],[0.00335439],0.02868403672480611,76119.78243751425,815686912.2791634,12050.492259200893,12049.324186520811
Race/Ethnicity,Asian,Marital status,Married,Total person's income,31876.114903353096,16870.853846108206,15005.26105724489,21307,10787,13479,0.05649476335675461,0.7769871990317552,0.5277576882910164,0.7408824593047943,[8.4748933e-195],[2.93157499e-42],0.041855979213594734,76119.78243751425,815686912.2791634,12050.492259200893,12049.324186520811
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Marital status,Never Married,Total person's income,-16707.86710239653,,,633,288,255,0.0016783773034601617,,,,,,,42326.973282755665,10449633.562700722,6102.70833333333,6019.097222222219
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Marital status,Divorced,Total person's income,,14577.481203007519,,633,288,53,0.0016783773034601617,,,,,,,42326.973282755665,10449633.562700722,6102.70833333333,6019.097222222219
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Marital status,Separated,Total person's income,24582.751203852466,,,633,288,10,0.0016783773034601617,,,,,,,42326.973282755665,10449633.562700722,6102.70833333333,6019.097222222219
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Marital status,Widowed,Total person's income,,,,633,288,9,0.0016783773034601617,,,,,,,42326.973282755665,10449633.562700722,6102.70833333333,6019.097222222219
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Marital status,Married,Total person's income,12217.097499550247,,,633,288,306,0.0016783773034601617,,,,,,,42326.973282755665,10449633.562700722,6102.70833333333,6019.097222222219
Race/Ethnicity,American Indian or Alaska Native,Marital status,Never Married,Total person's income,-17494.444054415075,-12967.35459810933,4527.0894563057445,3404,1720,1339,0.00902558663661673,0.36409681090377555,0.2025646176045206,0.3346473319911395,[7.18355321e-41],[4.77841214e-18],0.0030203884875986712,37722.617612471,53387887.90260373,4093.4767441860586,4032.4534883720917
Race/Ethnicity,American Indian or Alaska Native,Marital status,Divorced,Total person's income,4291.814145151355,11047.391920662867,6755.577775511512,3404,1720,458,0.00902558663661673,0.4911274962253115,0.2866469991829511,0.4555624305259649,[0.02350326],[1.19023091e-07],0.0041117181850997865,37722.617612471,53387887.90260373,4093.4767441860586,4032.4534883720917
Race/Ethnicity,American Indian or Alaska Native,Marital status,Separated,Total person's income,,,,3404,1720,88,0.00902558663661673,,,,,,,37722.617612471,53387887.90260373,4093.4767441860586,4032.4534883720917
Race/Ethnicity,American Indian or Alaska Native,Marital status,Widowed,Total person's income,,,,3404,1720,101,0.00902558663661673,,,,,,,37722.617612471,53387887.90260373,4093.4767441860586,4032.4534883720917
Race/Ethnicity,American Indian or Alaska Native,Marital status,Married,Total person's income,15202.42919903354,6376.0680501310635,8826.361148902477,3404,1720,1418,0.00902558663661673,0.5863090638093431,0.3568118967279813,0.5481353104643204,[1.21263785e-31],[1.80290119e-05],0.004947242733184533,37722.617612471,53387887.90260373,4093.4767441860586,4032.4534883720917
Race/Ethnicity,Black or African American,Marital status,Never Married,Total person's income,-20311.23907228745,-14344.4780067381,5966.761065549352,33746,17893,15343,0.08947633567546069,0.44936113743544825,0.2579495552426697,0.4155058437020883,[0.],[2.15963212e-153],0.03717794034620356,41628.075927109494,622895544.624106,2880.660258201529,2633.983233666797
Race/Ethnicity,Black or African American,Marital status,Divorced,Total person's income,6203.866658151259,8539.485522974737,2335.6188648234784,33746,17893,4209,0.08947633567546069,0.20829140183606576,0.11021991584215929,0.18958247230619318,[1.41976521e-19],[3.02792727e-28],0.016963144930252673,41628.075927109494,622895544.624106,2880.660258201529,2633.983233666797
Race/Ethnicity,Black or African American,Marital status,Separated,Total person's income,,,,33746,17893,1173,0.08947633567546069,,,,,,,41628.075927109494,622895544.624106,2880.660258201529,2633.983233666797
Race/Ethnicity,Black or African American,Marital status,Widowed,Total person's income,,,,33746,17893,1029,0.08947633567546069,,,,,,,41628.075927109494,622895544.624106,2880.660258201529,2633.983233666797
